[2026-05-14 02:56:54] START train_corrected_z2_full: python scripts/train_env_v2_gpsi_ppo_n3z2cf.py --config configs/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5.yaml --resume checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip --out-dir checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 --parent-total-steps 500000 --additional-steps 1000000 --target-total-steps 1500000 --checkpoint-total-steps 750000 1000000 1250000 1500000 --seed 0 --n-envs 4 --device cpu --reset-num-timesteps false --heartbeat-seconds 300
[2026-05-14 02:57:00] N3Z2CF_TRAIN_CONFIG parent_total_steps=500000 additional_steps=1000000 target_total_steps=1500000 seed=0 n_envs=4 device=cpu resume=checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip out_dir=checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 reset_num_timesteps=false
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/tensorboard/PPO_0
[2026-05-14 02:57:02] N3Z2C_TRAIN_START config=z2_corrected_full additional_steps=1000000 parent_total_steps=500000 target_total_steps=1500000 start_num_timesteps=500000
---------------------------------
| rollout/           |          |
|    n_updates            | 2150       |
|    policy_gradient_loss | -0.0119    |
|    std                  | 1.11       |
|    value_loss           | 8.73       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 27.9        |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 95          |
|    time_elapsed         | 1587        |
|    total_timesteps      | 889120      |
| train/                  |             |
|    approx_kl            | 0.018343382 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.52       |
|    explained_variance   | 0.618       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.7         |
|    n_updates            | 2160        |
|    policy_gradient_loss | -0.0095     |
|    std                  | 1.1         |
|    value_loss           | 8.12        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 116        |
|    ep_rew_mean          | 27.7       |
|    success_rate         | 0.51       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 96         |
|    time_elapsed         | 1604       |
|    total_timesteps      | 893216     |
| train/                  |            |
|    approx_kl            | 0.01673599 |
|    clip_fraction        | 0.182      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.54      |
|    explained_variance   | 0.524      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.67       |
|    n_updates            | 2170       |
|    policy_gradient_loss | -0.00453   |
|    std                  | 1.12       |
|    value_loss           | 5.88       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 27.7        |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 97          |
|    time_elapsed         | 1620        |
|    total_timesteps      | 897312      |
| train/                  |             |
|    approx_kl            | 0.015490112 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.56       |
|    explained_variance   | 0.463       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.75        |
|    n_updates            | 2180        |
|    policy_gradient_loss | -0.00843    |
|    std                  | 1.12        |
|    value_loss           | 8.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 110         |
|    ep_rew_mean          | 26.5        |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 98          |
|    time_elapsed         | 1637        |
|    total_timesteps      | 901408      |
| train/                  |             |
|    approx_kl            | 0.013495143 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.55       |
|    explained_variance   | 0.417       |
|    learning_rate        | 0.0003      |
|    loss                 | 2           |
|    n_updates            | 2190        |
|    policy_gradient_loss | -0.00563    |
|    std                  | 1.11        |
|    value_loss           | 8.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 28.7        |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 99          |
|    time_elapsed         | 1654        |
|    total_timesteps      | 905504      |
| train/                  |             |
|    approx_kl            | 0.014658721 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.54       |
|    explained_variance   | 0.464       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.83        |
|    n_updates            | 2200        |
|    policy_gradient_loss | -0.00371    |
|    std                  | 1.11        |
|    value_loss           | 9.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 28          |
|    success_rate         | 0.51        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 100         |
|    time_elapsed         | 1670        |
|    total_timesteps      | 909600      |
| train/                  |             |
|    approx_kl            | 0.019049572 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.53       |
|    explained_variance   | 0.514       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.59        |
|    n_updates            | 2210        |
|    policy_gradient_loss | -0.000673   |
|    std                  | 1.11        |
|    value_loss           | 5.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 27.8        |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 245         |
